src,dst
esquina_7680,esquina_7008
esquina_8337,esquina_6276
esquina_4249,esquina_6809
esquina_7825,esquina_4222
esquina_3572,esquina_9141
esquina_6909,esquina_6649
esquina_9281,esquina_2466
esquina_4164,esquina_562
esquina_6440,esquina_1778
esquina_3806,esquina_485
esquina_5451,esquina_3307
esquina_5904,esquina_9776
esquina_639,esquina_2174
esquina_9657,esquina_5535
esquina_3900,esquina_783
esquina_9448,esquina_6763
esquina_3201,esquina_1128
esquina_918,esquina_8063
esquina_6361,esquina_2780
esquina_8505,esquina_4218
esquina_5734,esquina_3613
esquina_2966,esquina_904
esquina_2225,esquina_328
esquina_4052,esquina_1804
esquina_3389,esquina_1402
esquina_1682,esquina_6614
esquina_5956,esquina_7294
esquina_7016,esquina_5949
esquina_392,esquina_8285
esquina_8413,esquina_1431
esquina_4258,esquina_6867
esquina_4203,esquina_4824
esquina_1382,esquina_6866
esquina_9021,esquina_6032
esquina_224,esquina_4909
esquina_8256,esquina_2970
esquina_284,esquina_8195
esquina_9426,esquina_4114
esquina_6335,esquina_4905
esquina_8210,esquina_882
esquina_699,esquina_5184
esquina_4189,esquina_585
esquina_1378,esquina_725
esquina_4574,esquina_6447
esquina_4337,esquina_8450
esquina_7257,esquina_7638
esquina_7167,esquina_5105
esquina_4801,esquina_8667
esquina_8560,esquina_3271
esquina_216,esquina_3047
esquina_5757,esquina_2575
esquina_9668,esquina_1548
esquina_9479,esquina_8842
esquina_5670,esquina_1434
esquina_1237,esquina_4868
esquina_9201,esquina_9082
esquina_1849,esquina_4560
esquina_5512,esquina_5984
esquina_2361,esquina_8698
esquina_9484,esquina_5361
esquina_8567,esquina_3411
esquina_8050,esquina_6245
esquina_7555,esquina_3770
esquina_9676,esquina_8307
esquina_6489,esquina_5492
esquina_9894,esquina_608
esquina_2741,esquina_8232
esquina_6542,esquina_564
esquina_6724,esquina_1471
esquina_6500,esquina_796
esquina_1971,esquina_5744
esquina_2580,esquina_7856
esquina_4070,esquina_3779
esquina_5080,esquina_3617
esquina_2690,esquina_7107
esquina_4078,esquina_1840
esquina_1405,esquina_4178
esquina_4975,esquina_1881
esquina_9431,esquina_1216
esquina_8933,esquina_3966
esquina_2532,esquina_2327
esquina_3199,esquina_5758
esquina_4397,esquina_9127
esquina_4489,esquina_1087
esquina_99,esquina_3085
esquina_7061,esquina_5359
esquina_7014,esquina_4283
esquina_5,esquina_814
esquina_2950,esquina_1060
esquina_1867,esquina_9624
esquina_1654,esquina_291
esquina_2000,esquina_1742
esquina_1068,esquina_223
esquina_9325,esquina_5953
esquina_5265,esquina_4197
esquina_9777,esquina_7985
esquina_3247,esquina_7708
esquina_1499,esquina_5546
esquina_82,esquina_7558
esquina_3818,esquina_6148
esquina_752,esquina_2326
esquina_6272,esquina_7745
esquina_2498,esquina_7573
esquina_1134,esquina_3230
esquina_4220,esquina_7957
esquina_2024,esquina_1057
esquina_4474,esquina_6419
esquina_56,esquina_8977
esquina_1439,esquina_4777
esquina_9514,esquina_9541
esquina_4604,esquina_7011
esquina_7931,esquina_1928
esquina_3799,esquina_8653
esquina_5118,esquina_5550
esquina_8242,esquina_2603
esquina_4558,esquina_7689
esquina_2852,esquina_2496
esquina_1824,esquina_1149
esquina_2922,esquina_4477
esquina_9972,esquina_391
esquina_2081,esquina_1965
esquina_2628,esquina_8027
esquina_129,esquina_6741
esquina_112,esquina_1543
esquina_8642,esquina_4638
esquina_2297,esquina_3931
esquina_8649,esquina_5792
esquina_6427,esquina_3555
esquina_9525,esquina_9462
esquina_9246,esquina_5226
esquina_5768,esquina_7616
esquina_2482,esquina_4050
esquina_3021,esquina_2546
esquina_1355,esquina_2863
esquina_9953,esquina_1298
esquina_3224,esquina_3914
esquina_5257,esquina_8781
esquina_8889,esquina_3742
esquina_5316,esquina_3801
esquina_6206,esquina_5031
esquina_860,esquina_2689
esquina_5044,esquina_6010
esquina_1343,esquina_1354
esquina_480,esquina_8238
esquina_7672,esquina_287
esquina_3947,esquina_2870
esquina_5625,esquina_3721
esquina_6844,esquina_972
esquina_6237,esquina_3464
esquina_7124,esquina_9710
esquina_6001,esquina_638
esquina_1617,esquina_6493
esquina_4679,esquina_8144
esquina_9010,esquina_5656
esquina_7989,esquina_2801
esquina_1707,esquina_9331
esquina_887,esquina_5424
esquina_826,esquina_4965
esquina_9127,esquina_9856
esquina_1880,esquina_9943
esquina_5880,esquina_5859
esquina_8693,esquina_2466
esquina_1069,esquina_6100
esquina_9469,esquina_9741
esquina_332,esquina_2510
esquina_9829,esquina_1262
esquina_9198,esquina_7603
esquina_6129,esquina_2974
esquina_6719,esquina_9013
esquina_3608,esquina_5262
esquina_5505,esquina_8899
esquina_3356,esquina_9802
esquina_4350,esquina_4774
esquina_5639,esquina_428
esquina_9701,esquina_6639
esquina_3160,esquina_5685
esquina_7498,esquina_4632
esquina_4267,esquina_5755
esquina_8252,esquina_6853
esquina_4006,esquina_9004
esquina_7828,esquina_700
esquina_4648,esquina_106
esquina_7693,esquina_7782
esquina_414,esquina_5192
esquina_9664,esquina_1838
esquina_8019,esquina_696
esquina_4377,esquina_4682
esquina_5720,esquina_577
esquina_4728,esquina_4229
esquina_5660,esquina_4144
esquina_8529,esquina_7487
esquina_6133,esquina_5852
esquina_3621,esquina_8897
esquina_2822,esquina_9786
esquina_5513,esquina_3332
esquina_9767,esquina_4815
esquina_2686,esquina_8832
esquina_9708,esquina_9357
esquina_778,esquina_2070
esquina_1159,esquina_6556
esquina_6359,esquina_2909
esquina_4554,esquina_7968
esquina_8023,esquina_4735
esquina_4436,esquina_3901
esquina_9207,esquina_7502
esquina_3396,esquina_4719
esquina_5384,esquina_3859
esquina_973,esquina_2355
esquina_4563,esquina_6751
esquina_9210,esquina_4648
esquina_2648,esquina_3642
esquina_3810,esquina_5009
esquina_3773,esquina_1304
esquina_8096,esquina_1313
esquina_3836,esquina_3958
esquina_4593,esquina_3584
esquina_1718,esquina_2462
esquina_8445,esquina_2547
esquina_3827,esquina_6365
esquina_9672,esquina_577
esquina_1059,esquina_4909
esquina_3552,esquina_7110
esquina_268,esquina_852
esquina_1898,esquina_5274
esquina_2356,esquina_7227
esquina_4736,esquina_3428
esquina_6893,esquina_4202
esquina_7513,esquina_5692
esquina_6923,esquina_2092
esquina_7232,esquina_9831
esquina_8067,esquina_899
esquina_8135,esquina_4082
esquina_5522,esquina_6887
esquina_1539,esquina_9466
esquina_1758,esquina_8165
esquina_2904,esquina_3973
esquina_1668,esquina_1995
esquina_8094,esquina_7738
esquina_8486,esquina_9910
esquina_1491,esquina_9403
esquina_1027,esquina_375
esquina_5716,esquina_6281
esquina_4762,esquina_5396
esquina_5966,esquina_9
esquina_6198,esquina_8864
esquina_1869,esquina_4658
esquina_1338,esquina_6239
esquina_799,esquina_1876
esquina_3481,esquina_1492
esquina_9121,esquina_7468
esquina_9828,esquina_2262
esquina_7693,esquina_6891
esquina_9584,esquina_8618
esquina_2406,esquina_1123
esquina_1830,esquina_4361
esquina_5052,esquina_1758
esquina_4257,esquina_827
esquina_284,esquina_5817
esquina_9387,esquina_9857
esquina_3845,esquina_5848
esquina_4007,esquina_8731
esquina_7698,esquina_7024
esquina_7395,esquina_475
esquina_1666,esquina_284
esquina_1190,esquina_430
esquina_9096,esquina_2278
esquina_9564,esquina_5048
esquina_9904,esquina_7860
esquina_5111,esquina_7810
esquina_3304,esquina_4659
esquina_1217,esquina_7138
esquina_9286,esquina_2414
esquina_5342,esquina_5098
esquina_6979,esquina_345
esquina_357,esquina_9074
esquina_1919,esquina_2061
esquina_9987,esquina_3904
esquina_7048,esquina_7440
esquina_329,esquina_345
esquina_1955,esquina_5172
esquina_6052,esquina_5641
esquina_5667,esquina_6752
esquina_62,esquina_6552
esquina_3020,esquina_5546
esquina_3018,esquina_3863
esquina_3591,esquina_9024
esquina_5860,esquina_8471
esquina_6041,esquina_8973
esquina_5931,esquina_818
esquina_2974,esquina_2458
esquina_4347,esquina_212
esquina_4824,esquina_4704
esquina_2155,esquina_7990
esquina_1424,esquina_6332
esquina_1108,esquina_5493
esquina_3998,esquina_8632
esquina_3726,esquina_988
esquina_7287,esquina_3183
esquina_4332,esquina_5682
esquina_6077,esquina_6627
esquina_959,esquina_5195
esquina_1553,esquina_6201
esquina_248,esquina_5460
esquina_1401,esquina_8459
esquina_9289,esquina_6531
esquina_546,esquina_623
esquina_3362,esquina_9159
esquina_798,esquina_3379
esquina_5988,esquina_3086
esquina_5009,esquina_9446
esquina_6510,esquina_418
esquina_3467,esquina_5090
esquina_7131,esquina_9361
esquina_1678,esquina_5597
esquina_9746,esquina_4760
esquina_1527,esquina_2138
esquina_7493,esquina_5040
esquina_7202,esquina_191
esquina_6519,esquina_2353
esquina_3564,esquina_7269
esquina_2955,esquina_9649
esquina_3812,esquina_4145
esquina_7595,esquina_1278
esquina_3907,esquina_5093
esquina_680,esquina_6269
esquina_1763,esquina_6699
esquina_1011,esquina_3879
esquina_9938,esquina_7324
esquina_4855,esquina_6245
esquina_1219,esquina_9523
esquina_6885,esquina_5594
esquina_4892,esquina_1060
esquina_8182,esquina_4360
esquina_9764,esquina_9933
esquina_1118,esquina_8860
esquina_7185,esquina_7000
esquina_3834,esquina_8856
esquina_2907,esquina_8722
esquina_2463,esquina_1526
esquina_9685,esquina_6359
esquina_3533,esquina_8295
esquina_6761,esquina_1225
esquina_2033,esquina_7590
esquina_6743,esquina_1326
esquina_5912,esquina_3442
esquina_665,esquina_8560
esquina_770,esquina_7402
esquina_6197,esquina_7652
esquina_8776,esquina_7915
esquina_7326,esquina_213
esquina_7281,esquina_463
esquina_3446,esquina_7095
esquina_3090,esquina_3311
esquina_8778,esquina_2156
esquina_3664,esquina_8033
esquina_2809,esquina_2443
esquina_4891,esquina_782
esquina_9008,esquina_7643
esquina_9582,esquina_4916
esquina_9386,esquina_702
esquina_8582,esquina_2187
esquina_918,esquina_5421
esquina_5365,esquina_149
esquina_4791,esquina_7294
esquina_9014,esquina_7986
esquina_307,esquina_2603
esquina_1790,esquina_6495
esquina_727,esquina_4737
esquina_3474,esquina_8346
esquina_9982,esquina_9172
esquina_2761,esquina_9887
esquina_1299,esquina_8702
esquina_7434,esquina_252
esquina_4304,esquina_6791
esquina_6994,esquina_6394
esquina_1069,esquina_272
esquina_9134,esquina_4859
esquina_1240,esquina_5161
esquina_9350,esquina_9728
esquina_7179,esquina_8770
esquina_7544,esquina_6977
esquina_8747,esquina_1834
esquina_1422,esquina_191
esquina_6650,esquina_6973
esquina_2519,esquina_170
esquina_4447,esquina_9453
esquina_4665,esquina_1483
esquina_3695,esquina_7007
esquina_9260,esquina_6565
esquina_7415,esquina_267
esquina_6979,esquina_1327
esquina_1159,esquina_9246
esquina_2122,esquina_1858
esquina_1827,esquina_3158
esquina_739,esquina_4674
esquina_7517,esquina_1600
esquina_8304,esquina_4612
esquina_1462,esquina_4936
esquina_8439,esquina_4413
esquina_4851,esquina_1100
esquina_299,esquina_5819
esquina_2405,esquina_1244
esquina_2669,esquina_2711
esquina_8917,esquina_3398
esquina_4567,esquina_2395
esquina_1740,esquina_1583
esquina_9373,esquina_3391
esquina_3938,esquina_5787
esquina_4351,esquina_6804
esquina_4956,esquina_1411
esquina_5054,esquina_141
esquina_4839,esquina_809
esquina_9016,esquina_1258
esquina_4733,esquina_7618
esquina_6434,esquina_4969
esquina_1764,esquina_9653
esquina_8667,esquina_4696
esquina_6405,esquina_4141
esquina_918,esquina_8960
esquina_2443,esquina_5026
esquina_1040,esquina_2730
esquina_6843,esquina_9705
esquina_2546,esquina_7057
esquina_4807,esquina_9274
esquina_8399,esquina_975
esquina_7453,esquina_7195
esquina_1178,esquina_1943
esquina_6771,esquina_2471
esquina_4930,esquina_818
esquina_5656,esquina_2165
esquina_2561,esquina_1768
esquina_8078,esquina_4838
esquina_6106,esquina_3220
esquina_6067,esquina_9366
esquina_4249,esquina_9042
esquina_8480,esquina_7839
esquina_8046,esquina_8745
esquina_2830,esquina_7346
esquina_9695,esquina_582
esquina_595,esquina_7743
esquina_352,esquina_1167
esquina_4156,esquina_521
esquina_7621,esquina_5003
esquina_6052,esquina_1934
esquina_4421,esquina_9327
esquina_5579,esquina_5098
esquina_7235,esquina_1055
esquina_9087,esquina_4675
esquina_445,esquina_7234
esquina_8698,esquina_4225
esquina_6171,esquina_3156
esquina_6871,esquina_4969
esquina_674,esquina_2893
esquina_8464,esquina_5315
esquina_8378,esquina_4313
esquina_9845,esquina_9213
esquina_1325,esquina_5109
esquina_5139,esquina_6878
esquina_9075,esquina_2991
esquina_6576,esquina_2022
esquina_8080,esquina_6151
esquina_2624,esquina_3071
esquina_1292,esquina_9648
esquina_6729,esquina_6197
esquina_4031,esquina_6389
esquina_8792,esquina_2395
esquina_8967,esquina_3926
esquina_4758,esquina_4293
esquina_16,esquina_6027
esquina_2273,esquina_6508
esquina_7794,esquina_8372
esquina_8163,esquina_4950
esquina_8774,esquina_553
esquina_973,esquina_8393
esquina_5341,esquina_6366
esquina_8115,esquina_9929
esquina_3715,esquina_9846
esquina_8692,esquina_2880
esquina_1911,esquina_3820
esquina_3762,esquina_9017
esquina_6690,esquina_2062
esquina_4454,esquina_943
esquina_6859,esquina_1399
esquina_1743,esquina_9378
esquina_9086,esquina_2303
esquina_142,esquina_6920
esquina_6182,esquina_4005
esquina_6830,esquina_1909
esquina_4323,esquina_6932
esquina_2847,esquina_7655
esquina_99,esquina_8127
esquina_9916,esquina_5412
esquina_6079,esquina_6659
esquina_690,esquina_1566
esquina_6994,esquina_6781
esquina_678,esquina_6338
esquina_4707,esquina_8035
esquina_7087,esquina_2707
esquina_7147,esquina_3594
esquina_5684,esquina_3522
esquina_2668,esquina_5908
esquina_2106,esquina_3393
esquina_5210,esquina_7485
esquina_3198,esquina_1883
esquina_8954,esquina_169
esquina_9607,esquina_784
esquina_1180,esquina_1941
esquina_3693,esquina_2540
esquina_9961,esquina_9410
esquina_1530,esquina_6261
esquina_9742,esquina_3773
esquina_9311,esquina_6477
esquina_2577,esquina_7134
esquina_9725,esquina_3315
esquina_9761,esquina_1275
esquina_848,esquina_3394
esquina_8287,esquina_5835
esquina_485,esquina_5851
esquina_6370,esquina_4273
esquina_5273,esquina_9783
esquina_2380,esquina_8608
esquina_5240,esquina_6844
esquina_1225,esquina_5043
esquina_5304,esquina_3875
esquina_7094,esquina_2949
esquina_6320,esquina_2802
esquina_2501,esquina_687
esquina_426,esquina_6910
esquina_509,esquina_7295
esquina_7310,esquina_7240
esquina_772,esquina_740
esquina_3023,esquina_6556
esquina_9895,esquina_8116
esquina_1223,esquina_9764
esquina_7845,esquina_8989
esquina_6846,esquina_4705
esquina_5005,esquina_7844
esquina_994,esquina_1800
esquina_391,esquina_7824
esquina_1700,esquina_801
esquina_3865,esquina_1651
esquina_4742,esquina_4366
esquina_8668,esquina_3790
esquina_9792,esquina_487
esquina_228,esquina_5413
esquina_5940,esquina_5082
esquina_5950,esquina_38
esquina_1747,esquina_8763
esquina_4421,esquina_7029
esquina_3549,esquina_5709
esquina_9945,esquina_7011
esquina_9160,esquina_3585
esquina_8871,esquina_7129
esquina_7005,esquina_422
esquina_7244,esquina_724
esquina_6356,esquina_5687
esquina_4903,esquina_9974
esquina_3897,esquina_7567
esquina_4913,esquina_7263
esquina_1264,esquina_1984
esquina_5557,esquina_8057
esquina_2814,esquina_5901
esquina_1121,esquina_6376
esquina_1421,esquina_5218
esquina_4928,esquina_4664
esquina_5450,esquina_7176
esquina_8521,esquina_5822
esquina_1451,esquina_2953
esquina_2959,esquina_7695
esquina_2798,esquina_8653
esquina_3794,esquina_313
esquina_6161,esquina_4098
esquina_198,esquina_8404
esquina_4620,esquina_5343
esquina_9558,esquina_4220
esquina_9887,esquina_6641
esquina_5023,esquina_1187
esquina_6963,esquina_9042
esquina_9168,esquina_9557
esquina_8238,esquina_777
esquina_7710,esquina_5408
esquina_6919,esquina_1998
esquina_1440,esquina_5910
esquina_9784,esquina_5860
esquina_2,esquina_2131
esquina_8746,esquina_9723
esquina_4921,esquina_7330
esquina_7866,esquina_1030
esquina_1525,esquina_3987
esquina_1300,esquina_5439
esquina_9147,esquina_6902
esquina_1972,esquina_3865
esquina_9100,esquina_9956
esquina_7294,esquina_7144
esquina_5210,esquina_1833
esquina_8840,esquina_6290
esquina_9394,esquina_6033
esquina_6606,esquina_28
esquina_226,esquina_4909
esquina_8692,esquina_7829
esquina_7337,esquina_6386
esquina_3398,esquina_4461
esquina_4128,esquina_3748
esquina_5297,esquina_3515
esquina_7645,esquina_7250
esquina_7384,esquina_8299
esquina_1376,esquina_4327
esquina_6880,esquina_5243
esquina_7191,esquina_6228
esquina_120,esquina_4587
esquina_1392,esquina_8491
esquina_6646,esquina_7268
esquina_8420,esquina_2833
esquina_465,esquina_7366
esquina_7470,esquina_6778
esquina_4191,esquina_1478
esquina_1488,esquina_3793
esquina_7721,esquina_1084
esquina_6926,esquina_6805
esquina_6789,esquina_7238
esquina_3341,esquina_7369
esquina_2758,esquina_8891
esquina_2743,esquina_3026
esquina_2578,esquina_8387
esquina_7959,esquina_9283
esquina_1734,esquina_3314
esquina_264,esquina_3279
esquina_7710,esquina_6301
esquina_6406,esquina_6251
esquina_2187,esquina_6293
esquina_1543,esquina_9088
esquina_1566,esquina_3498
esquina_9100,esquina_4771
esquina_7739,esquina_3783
esquina_5823,esquina_6397
esquina_5384,esquina_1917
esquina_3928,esquina_8312
esquina_4897,esquina_5354
esquina_8126,esquina_3434
esquina_3278,esquina_6017
esquina_2118,esquina_6490
esquina_2758,esquina_976
esquina_6282,esquina_5528
esquina_3118,esquina_1296
esquina_8304,esquina_2272
esquina_3583,esquina_1159
esquina_8875,esquina_5524
esquina_2974,esquina_9025
esquina_6938,esquina_2449
esquina_5658,esquina_5146
esquina_4808,esquina_7389
esquina_6191,esquina_1571
esquina_370,esquina_8997
esquina_5172,esquina_5115
esquina_624,esquina_6453
esquina_7556,esquina_8769
esquina_3380,esquina_2946
esquina_3732,esquina_4826
esquina_3015,esquina_7018
esquina_362,esquina_9358
esquina_6736,esquina_6137
esquina_2302,esquina_5189
esquina_495,esquina_6088
esquina_4183,esquina_9079
esquina_316,esquina_7548
esquina_4040,esquina_6373
esquina_5994,esquina_2307
esquina_6692,esquina_9007
esquina_2335,esquina_2931
esquina_3975,esquina_8170
esquina_5824,esquina_5025
esquina_7308,esquina_1292
esquina_7375,esquina_463
esquina_696,esquina_7818
esquina_7241,esquina_3647
esquina_6819,esquina_8495
esquina_9255,esquina_1042
esquina_899,esquina_3189
esquina_9250,esquina_1052
esquina_9742,esquina_5640
esquina_6206,esquina_1995
esquina_2855,esquina_3786
esquina_7523,esquina_6109
esquina_433,esquina_6944
esquina_244,esquina_4785
esquina_9559,esquina_8389
esquina_7025,esquina_4254
esquina_5117,esquina_2010
esquina_4543,esquina_3935
esquina_3556,esquina_4265
esquina_8806,esquina_3842
esquina_3754,esquina_9993
esquina_8943,esquina_5798
esquina_6966,esquina_9747
esquina_4899,esquina_3690
esquina_32,esquina_793
esquina_6809,esquina_1886
esquina_7717,esquina_1701
esquina_2477,esquina_7275
esquina_5097,esquina_6158
esquina_5490,esquina_1688
esquina_5658,esquina_3817
esquina_7553,esquina_5865
esquina_1605,esquina_6615
esquina_5430,esquina_5387
esquina_450,esquina_3131
esquina_2690,esquina_7314
esquina_4187,esquina_7500
esquina_5007,esquina_3614
esquina_5445,esquina_8235
esquina_1200,esquina_4767
esquina_8575,esquina_8129
esquina_4602,esquina_9613
esquina_6780,esquina_8454
esquina_6367,esquina_4248
esquina_8071,esquina_5219
esquina_2644,esquina_8072
esquina_1942,esquina_3724
esquina_884,esquina_5999
esquina_6418,esquina_1125
esquina_9128,esquina_4178
esquina_6773,esquina_3767
esquina_970,esquina_2258
esquina_5441,esquina_802
esquina_4048,esquina_4223
esquina_4486,esquina_475
esquina_4041,esquina_6065
esquina_8836,esquina_2240
esquina_5298,esquina_9975
esquina_265,esquina_1933
esquina_8735,esquina_28
esquina_7817,esquina_5688
esquina_7113,esquina_6031
