data,hora,cidade,volume_transmitido_mb
2024-04-02,07:08,Skopje,25.06
2024-04-05,10:43,Podgorica,1.75
2024-04-05,07:04,Podgorica,15.42
2024-04-02,22:15,Skopje,27.66
2024-04-04,05:17,Skopje,6.64
2024-04-06,20:57,Skopje,30.72
2024-04-03,04:28,Skopje,2.88
2024-04-03,06:31,Skopje,11.26
2024-04-01,02:33,Pristina,40.83
2024-04-01,21:24,Pristina,1.15
2024-04-03,05:22,Skopje,2.84
2024-04-07,09:50,Tirana,9.88
2024-04-01,05:58,Skopje,4.77
2024-04-02,06:31,Skopje,27.29
2024-04-05,21:12,Skopje,2.29
2024-04-06,12:58,Sarajevo,41.23
2024-04-04,06:42,Tirana,27.94
2024-04-04,04:16,Sarajevo,4.87
2024-04-02,18:12,Sarajevo,0.51
2024-04-03,10:43,Tirana,23.83
2024-04-07,19:01,Skopje,21.53
2024-04-03,03:20,Pristina,0.51
2024-04-07,14:51,Skopje,4.92
2024-04-07,23:58,Tirana,46.23
2024-04-06,03:05,Skopje,2.3
2024-04-03,18:58,Tirana,12.11
2024-04-03,08:07,Sarajevo,1.74
2024-04-02,02:13,Tirana,1.52
2024-04-04,16:22,Pristina,9.32
2024-04-05,03:15,Podgorica,48.13
2024-04-05,21:21,Skopje,1.37
2024-04-03,11:00,Tirana,10.9
2024-04-01,18:15,Podgorica,1.23
2024-04-01,17:59,Tirana,19.97
2024-04-02,23:27,Skopje,7.11
2024-04-04,10:59,Pristina,20.3
2024-04-01,06:59,Skopje,2.58
2024-04-07,13:50,Tirana,8.31
2024-04-01,22:20,Skopje,16.62
2024-04-04,13:37,Sarajevo,33.36
2024-04-01,08:46,Skopje,1.27
2024-04-01,03:07,Tirana,30.23
2024-04-06,23:45,Sarajevo,4.98
2024-04-07,22:36,Skopje,19.04
2024-04-01,13:52,Pristina,5.32
2024-04-05,00:34,Sarajevo,0.39
2024-04-06,09:10,Skopje,20.77
2024-04-03,22:33,Pristina,9.12
2024-04-02,14:48,Skopje,15.26
2024-04-02,04:29,Skopje,7.65
2024-04-01,23:40,Sarajevo,0.37
2024-04-05,04:34,Tirana,4.59
2024-04-03,07:05,Sarajevo,15.84
2024-04-05,19:39,Podgorica,41.43
2024-04-05,22:46,Skopje,4.59
2024-04-05,06:47,Skopje,9.07
2024-04-01,19:58,Tirana,1.84
2024-04-02,07:23,Skopje,4.27
2024-04-01,02:34,Pristina,0.32
2024-04-03,20:00,Skopje,14.32
2024-04-02,07:32,Pristina,13.25
2024-04-07,13:30,Tirana,12.55
2024-04-05,04:32,Skopje,11.68
2024-04-01,09:25,Podgorica,9.01
2024-04-02,14:34,Sarajevo,6.14
2024-04-06,16:56,Tirana,7.79
2024-04-06,11:42,Skopje,3.46
2024-04-06,02:22,Sarajevo,9.12
2024-04-04,20:00,Tirana,9.55
2024-04-04,17:29,Pristina,19.64
2024-04-03,19:03,Skopje,25.78
2024-04-05,11:30,Tirana,30.2
2024-04-07,20:51,Skopje,1.89
2024-04-03,04:11,Tirana,5.26
2024-04-01,03:53,Pristina,7.93
2024-04-01,14:49,Skopje,5.13
2024-04-07,21:11,Skopje,14.8
2024-04-01,13:19,Skopje,3.03
2024-04-07,06:27,Pristina,6.64
2024-04-04,17:43,Skopje,22.47
2024-04-03,08:07,Podgorica,33.39
2024-04-04,15:09,Pristina,0.23
2024-04-05,23:31,Pristina,7.38
2024-04-04,13:45,Pristina,9.17
2024-04-01,18:35,Pristina,12.46
2024-04-03,01:38,Pristina,3.54
2024-04-05,21:02,Skopje,9.86
2024-04-06,14:50,Tirana,24.27
2024-04-05,14:45,Pristina,9.9
2024-04-02,09:15,Sarajevo,4.47
2024-04-05,23:05,Sarajevo,5.89
2024-04-03,02:30,Podgorica,24.38
2024-04-01,04:02,Skopje,5.56
2024-04-05,16:27,Skopje,10.17
2024-04-03,03:49,Sarajevo,19.78
2024-04-01,10:46,Pristina,0.04
2024-04-01,08:57,Skopje,1.94
2024-04-07,17:36,Skopje,8.6
2024-04-02,07:49,Sarajevo,1.24
2024-04-02,10:43,Sarajevo,15.05
2024-04-01,12:36,Skopje,22.21
2024-04-04,15:41,Skopje,19.54
2024-04-07,09:31,Skopje,6.17
2024-04-06,23:50,Skopje,1.8
2024-04-01,07:24,Skopje,6.68
2024-04-02,12:38,Pristina,12.43
2024-04-03,18:48,Tirana,2.69
2024-04-05,17:48,Skopje,14.71
2024-04-04,18:30,Podgorica,16.34
2024-04-01,10:58,Skopje,0.98
2024-04-07,01:41,Tirana,33.63
2024-04-03,21:50,Pristina,26.72
2024-04-07,05:13,Skopje,21.61
2024-04-01,12:35,Tirana,60.18
2024-04-07,23:07,Sarajevo,0.47
2024-04-04,07:25,Skopje,13.9
2024-04-01,21:56,Sarajevo,60.81
2024-04-05,00:29,Tirana,0.29
2024-04-06,12:22,Skopje,2.5
2024-04-01,04:56,Sarajevo,19.74
2024-04-03,23:32,Podgorica,3.55
2024-04-01,00:07,Tirana,5.56
2024-04-02,14:36,Pristina,22.98
2024-04-01,21:27,Pristina,27.36
2024-04-06,07:17,Tirana,36.68
2024-04-06,15:04,Tirana,48.71
2024-04-07,16:50,Tirana,9.11
2024-04-04,07:20,Sarajevo,19.11
2024-04-05,10:04,Tirana,70.75
2024-04-04,00:54,Skopje,6.78
2024-04-06,00:55,Podgorica,16.81
2024-04-04,09:07,Skopje,27.78
2024-04-04,17:15,Skopje,16.95
2024-04-05,15:26,Podgorica,4.76
2024-04-04,17:13,Podgorica,10.33
2024-04-05,06:52,Podgorica,9.09
2024-04-05,09:05,Podgorica,26.25
2024-04-06,00:38,Skopje,24.61
2024-04-05,14:09,Skopje,7.13
2024-04-07,00:24,Podgorica,23.73
2024-04-01,01:21,Skopje,4.7
2024-04-03,01:30,Podgorica,54.2
2024-04-01,12:41,Sarajevo,0.63
2024-04-05,14:51,Podgorica,20.45
2024-04-04,13:54,Podgorica,9.57
2024-04-02,01:25,Podgorica,2.04
2024-04-01,17:35,Skopje,36.39
2024-04-03,13:15,Tirana,7.6
2024-04-07,12:51,Skopje,15.44
2024-04-02,06:30,Skopje,14.99
2024-04-02,22:50,Skopje,41.72
2024-04-04,05:53,Skopje,9.84
2024-04-01,02:24,Skopje,3.52
2024-04-03,04:26,Skopje,8.04
2024-04-04,23:56,Podgorica,6.03
2024-04-03,17:37,Skopje,19.66
2024-04-01,18:36,Pristina,45.38
2024-04-03,19:07,Skopje,3.61
2024-04-07,17:19,Skopje,8.91
2024-04-03,08:37,Pristina,0.8
2024-04-02,08:21,Sarajevo,6.99
2024-04-07,13:16,Skopje,55.99
2024-04-01,12:50,Pristina,1.3
2024-04-04,00:29,Skopje,1.81
2024-04-01,05:31,Skopje,7.39
2024-04-04,10:11,Skopje,36.23
2024-04-04,01:28,Sarajevo,10.24
2024-04-02,23:45,Podgorica,10.39
2024-04-05,07:05,Skopje,16.33
2024-04-01,01:05,Pristina,19.7
2024-04-06,13:09,Skopje,11.32
2024-04-04,06:12,Skopje,1.88
2024-04-06,12:40,Tirana,6.19
2024-04-05,21:12,Skopje,30.3
2024-04-06,23:04,Skopje,12.56
2024-04-04,03:41,Tirana,7.02
2024-04-06,18:44,Tirana,5.58
2024-04-07,20:37,Tirana,7.77
2024-04-02,03:40,Sarajevo,18.24
2024-04-05,11:41,Tirana,45.22
2024-04-05,09:34,Skopje,5.47
2024-04-07,15:42,Podgorica,4.36
2024-04-02,12:19,Pristina,1.63
2024-04-07,15:51,Sarajevo,18.39
2024-04-04,05:57,Pristina,7.72
2024-04-03,23:16,Podgorica,9.81
2024-04-04,23:12,Pristina,7.08
2024-04-01,07:22,Skopje,14.49
2024-04-04,00:57,Tirana,9.99
2024-04-03,00:59,Skopje,36.07
2024-04-01,09:22,Sarajevo,2.16
2024-04-06,11:02,Skopje,5.24
2024-04-07,11:08,Skopje,82.1
2024-04-04,06:47,Skopje,4.14
2024-04-03,00:59,Sarajevo,6.81
2024-04-04,17:52,Sarajevo,17.82
2024-04-07,21:45,Skopje,7.12
2024-04-02,22:15,Skopje,13.1
2024-04-03,16:10,Tirana,17.26
2024-04-05,02:40,Skopje,41.46
2024-04-01,12:20,Skopje,22.11
2024-04-02,01:36,Pristina,0.9
2024-04-06,13:11,Skopje,39.17
2024-04-06,23:12,Sarajevo,6.86
2024-04-02,22:10,Skopje,5.64
2024-04-01,09:29,Skopje,24.47
2024-04-04,02:20,Skopje,34.21
2024-04-07,04:50,Skopje,13.07
2024-04-04,08:58,Sarajevo,11.17
2024-04-01,02:00,Skopje,5.88
2024-04-03,00:31,Skopje,11.91
2024-04-06,00:36,Podgorica,1.61
2024-04-01,20:50,Skopje,18.58
2024-04-05,02:31,Tirana,19.66
2024-04-05,01:08,Pristina,6.69
2024-04-06,06:54,Tirana,7.43
2024-04-03,10:03,Podgorica,57.6
2024-04-04,20:19,Skopje,7.99
2024-04-07,20:22,Sarajevo,14.27
2024-04-05,15:51,Podgorica,10.33
2024-04-04,07:07,Pristina,0.33
2024-04-04,06:01,Podgorica,16.06
2024-04-06,04:54,Skopje,0.97
2024-04-03,19:18,Podgorica,2.15
2024-04-05,20:51,Sarajevo,20.33
2024-04-01,13:04,Pristina,7.61
2024-04-04,11:56,Skopje,3.84
2024-04-06,11:50,Skopje,24.94
2024-04-03,13:48,Podgorica,8.73
2024-04-06,08:12,Skopje,34.17
2024-04-02,01:55,Pristina,17.72
2024-04-01,00:36,Skopje,22.13
2024-04-06,14:20,Podgorica,15.51
2024-04-03,16:40,Skopje,0.31
2024-04-05,09:33,Pristina,18.5
2024-04-04,12:27,Skopje,13.24
2024-04-05,10:26,Podgorica,6.18
2024-04-05,18:10,Pristina,14.37
2024-04-03,16:57,Sarajevo,13.94
2024-04-02,07:18,Skopje,7.2
2024-04-02,01:15,Skopje,0.92
2024-04-03,11:04,Skopje,17.87
2024-04-03,01:40,Skopje,1.01
2024-04-07,15:11,Podgorica,18.27
2024-04-01,00:39,Tirana,9.37
2024-04-06,06:05,Podgorica,2.03
2024-04-04,07:56,Tirana,9.31
2024-04-07,00:10,Sarajevo,6.13
2024-04-01,13:35,Tirana,12.13
2024-04-01,04:06,Skopje,0.19
2024-04-05,15:42,Sarajevo,19.71
2024-04-04,03:13,Sarajevo,15.6
2024-04-06,01:23,Podgorica,28.7
2024-04-07,06:29,Pristina,6.42
2024-04-02,00:37,Sarajevo,11.26
2024-04-04,21:12,Sarajevo,6.74
2024-04-02,13:40,Skopje,18.26
2024-04-04,11:52,Tirana,23.4
2024-04-05,18:29,Tirana,0.97
2024-04-03,02:38,Pristina,7.58
2024-04-01,21:05,Podgorica,7.37
2024-04-02,13:54,Skopje,2.63
2024-04-03,13:00,Skopje,2.81
2024-04-04,08:29,Tirana,12.4
2024-04-04,16:31,Tirana,5.17
2024-04-02,14:05,Pristina,13.97
2024-04-02,02:58,Skopje,18.86
2024-04-06,10:43,Podgorica,13.36
2024-04-05,21:43,Pristina,24.69
2024-04-04,16:09,Skopje,28.46
2024-04-05,06:37,Podgorica,9.09
2024-04-01,23:34,Skopje,8.27
2024-04-05,14:35,Skopje,7.17
2024-04-01,12:34,Pristina,87.81
2024-04-04,10:03,Podgorica,46.6
2024-04-02,22:55,Sarajevo,2.72
2024-04-03,15:27,Podgorica,12.72
2024-04-01,10:07,Skopje,35.77
2024-04-01,17:54,Pristina,17.96
2024-04-05,09:51,Skopje,2.09
2024-04-04,12:04,Skopje,0.99
2024-04-05,05:43,Sarajevo,8.17
2024-04-07,13:23,Skopje,0.34
2024-04-03,15:42,Tirana,1.12
2024-04-03,13:28,Podgorica,11.74
2024-04-06,00:11,Skopje,17.52
2024-04-05,09:19,Tirana,1.87
2024-04-05,08:38,Podgorica,34.02
2024-04-06,03:30,Tirana,8.74
2024-04-07,10:31,Sarajevo,20.15
2024-04-03,21:43,Skopje,47.13
2024-04-03,23:50,Skopje,17.36
2024-04-05,00:53,Podgorica,24.41
2024-04-02,01:01,Sarajevo,1.6
2024-04-07,12:30,Skopje,5.24
2024-04-07,09:04,Skopje,0.34
2024-04-06,13:00,Skopje,35.76
2024-04-05,05:49,Podgorica,1.34
2024-04-02,09:56,Tirana,2.54
2024-04-01,01:16,Skopje,1.75
2024-04-01,11:15,Pristina,19.13
2024-04-06,07:32,Podgorica,0.27
2024-04-02,16:19,Sarajevo,24.08
2024-04-01,12:36,Sarajevo,41.85
2024-04-02,05:39,Skopje,6.08
2024-04-07,17:04,Pristina,5.7
2024-04-06,13:34,Pristina,14.08
2024-04-04,00:21,Sarajevo,2.5
2024-04-07,07:56,Podgorica,1.86
2024-04-03,05:16,Skopje,38.45
2024-04-04,07:06,Sarajevo,18.7
2024-04-01,01:08,Tirana,2.41
2024-04-04,17:56,Pristina,38.52
2024-04-07,06:35,Pristina,8.28
2024-04-02,00:38,Skopje,11.56
2024-04-07,08:40,Skopje,11.32
2024-04-02,12:36,Skopje,15.12
2024-04-05,04:50,Sarajevo,12.21
2024-04-04,03:26,Podgorica,2.92
2024-04-07,19:00,Skopje,9.54
2024-04-07,07:47,Sarajevo,16.82
2024-04-06,12:51,Podgorica,10.81
2024-04-03,01:49,Podgorica,28.03
2024-04-03,15:43,Skopje,36.9
2024-04-02,16:29,Skopje,1.02
2024-04-05,23:07,Skopje,12.42
2024-04-07,21:23,Skopje,22.18
2024-04-06,21:40,Podgorica,8.16
2024-04-04,22:48,Sarajevo,32.04
2024-04-03,17:56,Pristina,37.71
2024-04-05,18:35,Sarajevo,7.49
2024-04-05,21:23,Skopje,3.32
2024-04-07,21:25,Skopje,16.98
2024-04-02,17:40,Skopje,5.22
2024-04-06,04:56,Skopje,1.68
2024-04-04,18:30,Skopje,31.02
2024-04-02,07:00,Podgorica,11.58
2024-04-06,06:19,Skopje,0.14
2024-04-05,00:30,Pristina,15.98
2024-04-01,05:30,Skopje,11.31
2024-04-04,19:33,Skopje,7.73
2024-04-05,02:33,Skopje,29.62
2024-04-04,21:31,Skopje,10.03
2024-04-03,22:00,Tirana,10.04
2024-04-05,16:22,Skopje,36.29
2024-04-05,11:37,Sarajevo,34.98
2024-04-05,06:50,Skopje,10.75
2024-04-06,03:40,Tirana,82.87
2024-04-02,19:31,Skopje,26.95
2024-04-07,11:04,Podgorica,29.74
2024-04-06,20:37,Skopje,16.82
2024-04-05,13:20,Skopje,11.73
2024-04-04,09:38,Sarajevo,24.83
2024-04-01,23:37,Podgorica,10.54
2024-04-06,18:01,Sarajevo,26.33
2024-04-04,13:32,Pristina,12.09
2024-04-04,15:19,Pristina,8.7
2024-04-05,10:33,Skopje,3.61
2024-04-02,07:46,Skopje,48.56
2024-04-02,06:16,Pristina,8.94
2024-04-05,00:15,Pristina,45.97
2024-04-02,14:42,Pristina,0.54
2024-04-04,00:39,Pristina,48.67
2024-04-04,22:20,Skopje,2.93
2024-04-02,10:53,Skopje,0.99
2024-04-01,02:54,Skopje,10.33
2024-04-07,23:44,Skopje,11.44
2024-04-06,03:56,Skopje,24.77
2024-04-01,15:10,Skopje,7.53
2024-04-02,17:54,Tirana,5.69
2024-04-01,01:40,Skopje,13.98
2024-04-05,00:41,Pristina,16.11
2024-04-01,16:58,Skopje,5.2
2024-04-02,17:42,Skopje,13.35
2024-04-01,16:16,Pristina,39.45
2024-04-01,01:47,Podgorica,10.53
2024-04-05,07:49,Podgorica,1.05
2024-04-03,15:29,Podgorica,10.58
2024-04-01,09:19,Podgorica,8.34
2024-04-03,02:46,Sarajevo,11.18
2024-04-03,09:19,Tirana,10.27
2024-04-01,15:16,Skopje,18.1
2024-04-03,06:35,Podgorica,26.77
2024-04-04,12:00,Tirana,3.63
2024-04-03,06:19,Skopje,8.29
2024-04-07,22:23,Skopje,10.71
2024-04-07,06:32,Sarajevo,60.33
2024-04-04,04:55,Skopje,8.33
2024-04-01,13:22,Skopje,8.14
2024-04-02,03:45,Pristina,19.87
2024-04-02,18:32,Skopje,2.43
2024-04-02,22:48,Skopje,1.6
2024-04-05,05:36,Tirana,2.86
2024-04-07,03:03,Sarajevo,20.18
2024-04-03,23:57,Pristina,16.69
2024-04-03,17:55,Pristina,2.69
2024-04-02,03:00,Podgorica,7.63
2024-04-06,03:00,Skopje,28.1
2024-04-04,07:59,Pristina,44.27
2024-04-07,06:49,Skopje,1.77
2024-04-05,10:53,Skopje,6.21
2024-04-06,17:23,Skopje,5.77
2024-04-01,09:00,Skopje,12.54
2024-04-02,03:32,Pristina,1.87
2024-04-03,15:30,Skopje,16.55
2024-04-05,20:53,Sarajevo,14.82
2024-04-05,06:43,Skopje,7.75
2024-04-03,06:41,Skopje,2.03
2024-04-02,22:10,Pristina,10.18
2024-04-04,06:30,Skopje,72.45
2024-04-05,23:47,Tirana,8.04
2024-04-03,16:39,Podgorica,2.53
2024-04-03,06:30,Tirana,7.71
2024-04-07,10:53,Podgorica,14.53
2024-04-03,16:19,Skopje,13.23
2024-04-01,19:43,Skopje,9.23
2024-04-05,15:19,Skopje,74.01
2024-04-06,11:34,Skopje,31.62
2024-04-06,02:50,Skopje,7.3
2024-04-01,20:39,Pristina,4.56
2024-04-04,07:51,Skopje,19.12
2024-04-04,12:15,Pristina,10.49
2024-04-02,08:29,Tirana,22.94
2024-04-05,00:12,Skopje,28.82
2024-04-02,07:59,Skopje,2.02
2024-04-06,10:49,Skopje,16.06
2024-04-04,07:16,Pristina,0.95
2024-04-07,09:48,Pristina,0.44
2024-04-05,07:09,Tirana,78.21
2024-04-06,06:54,Pristina,12.81
2024-04-04,12:22,Tirana,4.09
2024-04-03,17:57,Podgorica,26.07
2024-04-01,13:59,Podgorica,12.51
2024-04-05,20:38,Tirana,15.22
2024-04-01,18:57,Podgorica,0.07
2024-04-04,05:46,Sarajevo,2.51
2024-04-05,11:26,Podgorica,7.02
2024-04-02,12:00,Skopje,40.6
2024-04-02,10:23,Sarajevo,6.61
2024-04-02,20:27,Skopje,8.4
2024-04-06,23:29,Skopje,2.88
2024-04-01,14:43,Podgorica,2.26
2024-04-04,23:18,Skopje,11.24
2024-04-06,10:20,Skopje,6.2
2024-04-07,16:49,Skopje,14.0
2024-04-01,21:48,Tirana,14.86
2024-04-06,21:13,Tirana,8.38
2024-04-04,09:01,Skopje,9.89
2024-04-01,07:59,Pristina,13.89
2024-04-06,11:59,Podgorica,29.72
2024-04-02,10:32,Podgorica,26.41
2024-04-06,16:16,Skopje,0.09
2024-04-05,22:48,Tirana,1.98
2024-04-02,08:11,Sarajevo,8.19
2024-04-05,04:21,Podgorica,16.52
2024-04-04,17:33,Tirana,23.91
2024-04-07,01:11,Skopje,7.4
2024-04-04,03:58,Skopje,50.02
2024-04-02,17:17,Skopje,39.73
2024-04-07,16:54,Skopje,3.63
2024-04-05,07:47,Podgorica,4.89
2024-04-03,00:33,Skopje,12.48
2024-04-07,19:15,Skopje,0.4
2024-04-05,23:05,Tirana,28.78
2024-04-04,08:30,Skopje,15.26
2024-04-02,12:00,Tirana,13.44
2024-04-03,14:29,Podgorica,8.32
2024-04-07,02:11,Pristina,13.61
2024-04-06,14:53,Skopje,4.62
2024-04-05,14:35,Skopje,5.98
2024-04-07,20:22,Podgorica,6.99
2024-04-05,09:44,Skopje,15.69
2024-04-03,00:59,Tirana,18.16
2024-04-03,13:19,Podgorica,25.55
2024-04-03,18:36,Tirana,3.42
2024-04-05,20:38,Skopje,14.71
2024-04-05,16:44,Skopje,57.06
2024-04-07,10:33,Skopje,0.73
2024-04-04,03:55,Skopje,19.36
2024-04-03,12:53,Pristina,6.25
2024-04-06,08:19,Skopje,2.64
2024-04-04,23:33,Skopje,39.36
2024-04-07,16:00,Pristina,4.38
2024-04-04,10:40,Skopje,13.69
2024-04-07,03:21,Skopje,4.77
2024-04-06,00:35,Sarajevo,5.47
2024-04-01,00:56,Pristina,10.63
2024-04-06,00:29,Podgorica,87.09
2024-04-07,12:33,Pristina,4.96
2024-04-04,22:11,Skopje,11.03
2024-04-02,14:13,Skopje,28.07
2024-04-04,04:57,Podgorica,62.64
2024-04-01,13:09,Skopje,8.3
2024-04-06,13:09,Pristina,7.59
2024-04-01,17:29,Tirana,10.91
2024-04-03,14:46,Podgorica,1.77
2024-04-03,05:59,Podgorica,12.85
2024-04-06,13:51,Sarajevo,3.89
2024-04-04,06:14,Skopje,13.05
2024-04-01,11:43,Sarajevo,20.31
2024-04-03,17:09,Podgorica,4.38
2024-04-06,13:02,Pristina,6.8
2024-04-06,20:00,Sarajevo,20.9
2024-04-03,09:22,Pristina,6.93
2024-04-01,21:31,Podgorica,21.61
2024-04-07,15:52,Podgorica,18.34
2024-04-05,12:33,Podgorica,20.66
2024-04-07,09:16,Pristina,2.23
2024-04-01,07:23,Skopje,3.84
2024-04-04,06:55,Tirana,0.53
2024-04-03,09:45,Skopje,18.17
2024-04-05,05:44,Pristina,9.0
2024-04-02,07:59,Sarajevo,41.37
2024-04-03,22:15,Skopje,11.09
2024-04-03,16:41,Skopje,3.13
2024-04-01,06:40,Skopje,24.12
2024-04-02,03:36,Pristina,18.96
2024-04-04,14:52,Sarajevo,24.35
2024-04-04,06:39,Skopje,5.92
2024-04-05,07:25,Pristina,7.72
2024-04-03,13:31,Tirana,4.33
2024-04-05,14:21,Skopje,16.07
2024-04-03,23:40,Sarajevo,19.05
2024-04-01,12:39,Tirana,41.98
2024-04-07,21:15,Skopje,11.04
2024-04-02,16:59,Skopje,12.05
2024-04-07,13:37,Tirana,23.65
2024-04-04,19:19,Skopje,7.79
2024-04-04,05:56,Skopje,0.48
2024-04-07,07:30,Skopje,8.17
2024-04-07,13:24,Pristina,7.89
2024-04-05,04:00,Pristina,3.08
2024-04-05,19:31,Tirana,10.28
2024-04-07,20:12,Skopje,40.47
2024-04-05,02:56,Tirana,4.12
2024-04-04,00:50,Tirana,6.09
2024-04-07,06:58,Skopje,25.76
2024-04-07,15:03,Sarajevo,4.74
2024-04-03,13:58,Skopje,8.66
2024-04-04,14:21,Skopje,1.19
2024-04-06,16:34,Skopje,11.85
2024-04-05,13:35,Tirana,12.42
2024-04-05,09:36,Skopje,3.19
2024-04-01,11:05,Skopje,16.91
2024-04-04,06:42,Podgorica,3.86
2024-04-05,14:55,Skopje,35.15
2024-04-06,10:59,Skopje,27.79
2024-04-03,14:03,Pristina,11.58
2024-04-04,07:41,Skopje,12.68
2024-04-04,12:22,Sarajevo,2.02
2024-04-01,11:57,Sarajevo,40.51
2024-04-06,22:41,Skopje,18.1
2024-04-01,15:49,Sarajevo,35.94
2024-04-01,05:54,Sarajevo,14.97
2024-04-05,20:34,Tirana,4.25
2024-04-06,23:39,Podgorica,1.46
2024-04-07,01:36,Tirana,5.17
2024-04-07,03:30,Podgorica,10.44
2024-04-01,12:10,Pristina,20.02
2024-04-05,23:30,Pristina,21.25
2024-04-04,08:02,Skopje,19.89
2024-04-06,18:45,Skopje,14.72
2024-04-01,11:06,Skopje,17.57
2024-04-02,10:20,Skopje,27.59
2024-04-01,02:38,Pristina,10.08
2024-04-06,12:36,Pristina,11.47
2024-04-06,10:03,Podgorica,18.93
2024-04-05,13:34,Sarajevo,24.69
2024-04-06,09:22,Podgorica,68.37
2024-04-02,16:19,Skopje,9.07
2024-04-02,14:26,Pristina,6.02
2024-04-04,11:28,Skopje,0.69
2024-04-06,10:12,Skopje,47.31
2024-04-02,08:25,Skopje,16.97
2024-04-03,10:30,Podgorica,1.2
2024-04-02,12:19,Podgorica,5.14
2024-04-02,03:26,Pristina,85.58
2024-04-01,05:56,Sarajevo,19.18
2024-04-03,03:21,Skopje,27.58
2024-04-04,13:23,Tirana,25.75
2024-04-02,22:27,Pristina,23.79
2024-04-07,13:50,Sarajevo,11.59
2024-04-04,10:22,Tirana,16.56
2024-04-01,05:25,Tirana,24.25
2024-04-04,11:44,Sarajevo,4.62
2024-04-02,19:51,Pristina,0.99
2024-04-02,15:29,Skopje,19.74
2024-04-04,05:55,Skopje,4.62
2024-04-05,14:56,Skopje,6.88
2024-04-07,04:04,Tirana,10.19
2024-04-04,13:27,Podgorica,15.68
2024-04-05,00:17,Podgorica,14.37
2024-04-01,17:08,Pristina,8.4
2024-04-07,02:24,Skopje,56.83
2024-04-03,08:17,Podgorica,6.18
2024-04-02,00:00,Podgorica,8.73
2024-04-01,03:04,Podgorica,6.91
2024-04-04,20:43,Podgorica,55.95
2024-04-05,16:45,Skopje,6.32
2024-04-07,02:32,Tirana,9.58
2024-04-02,12:58,Skopje,13.9
2024-04-01,00:56,Sarajevo,15.8
2024-04-06,22:39,Sarajevo,12.34
2024-04-05,03:37,Skopje,1.22
2024-04-07,04:10,Podgorica,2.66
2024-04-01,15:44,Sarajevo,3.14
2024-04-05,00:23,Skopje,0.77
2024-04-06,23:45,Skopje,11.37
2024-04-05,04:47,Podgorica,14.33
2024-04-06,08:38,Pristina,3.19
2024-04-02,18:47,Skopje,10.19
2024-04-03,01:54,Tirana,7.9
2024-04-01,13:50,Sarajevo,0.18
2024-04-06,11:18,Skopje,11.48
2024-04-06,11:19,Sarajevo,25.13
2024-04-02,05:37,Tirana,11.95
2024-04-07,02:44,Sarajevo,19.08
2024-04-05,10:31,Skopje,7.12
2024-04-06,14:50,Skopje,11.64
2024-04-06,19:27,Skopje,7.56
2024-04-04,09:06,Skopje,12.31
2024-04-03,22:33,Skopje,0.19
2024-04-02,07:18,Skopje,10.65
2024-04-03,17:52,Skopje,0.92
2024-04-07,17:32,Skopje,15.38
2024-04-01,10:05,Podgorica,11.25
2024-04-07,07:26,Pristina,7.06
2024-04-03,20:40,Sarajevo,22.52
2024-04-06,10:35,Skopje,12.27
2024-04-06,23:00,Skopje,25.96
2024-04-05,18:00,Skopje,5.15
2024-04-02,15:49,Skopje,19.4
2024-04-06,05:41,Skopje,2.41
2024-04-05,23:33,Pristina,1.66
2024-04-07,18:51,Skopje,52.89
2024-04-05,09:24,Podgorica,2.45
2024-04-02,23:03,Podgorica,14.76
2024-04-06,03:53,Skopje,7.18
2024-04-03,13:04,Sarajevo,69.34
2024-04-06,07:21,Skopje,0.3
2024-04-04,18:43,Podgorica,9.18
2024-04-06,17:01,Skopje,39.01
2024-04-04,04:44,Sarajevo,27.06
2024-04-02,02:47,Skopje,1.93
2024-04-06,01:14,Skopje,25.33
2024-04-01,18:08,Sarajevo,4.93
2024-04-04,16:14,Skopje,16.68
2024-04-06,22:00,Skopje,24.47
2024-04-03,08:54,Sarajevo,1.29
2024-04-07,23:16,Skopje,6.77
2024-04-04,12:39,Pristina,18.59
2024-04-03,06:51,Skopje,15.62
2024-04-07,05:58,Pristina,3.53
2024-04-06,23:16,Skopje,14.34
2024-04-05,18:55,Skopje,58.99
2024-04-06,14:38,Pristina,1.39
2024-04-01,10:13,Tirana,13.28
2024-04-04,09:02,Skopje,5.45
2024-04-06,06:52,Podgorica,3.14
2024-04-04,18:23,Pristina,4.85
2024-04-02,20:35,Skopje,5.84
2024-04-03,02:07,Tirana,16.71
2024-04-02,02:52,Skopje,33.22
2024-04-01,13:44,Skopje,44.66
2024-04-04,16:19,Skopje,6.77
2024-04-03,08:00,Podgorica,8.72
2024-04-07,22:22,Tirana,13.84
2024-04-03,23:56,Skopje,3.1
2024-04-05,00:43,Skopje,2.6
2024-04-06,05:56,Skopje,2.36
2024-04-07,01:22,Skopje,1.84
2024-04-04,15:45,Sarajevo,5.57
2024-04-07,01:08,Sarajevo,26.29
2024-04-04,14:53,Skopje,10.61
2024-04-04,01:29,Podgorica,26.83
2024-04-02,12:46,Skopje,4.29
2024-04-04,23:22,Tirana,6.24
2024-04-02,00:57,Tirana,27.8
2024-04-03,07:42,Pristina,7.72
2024-04-05,02:09,Skopje,3.47
2024-04-01,23:05,Tirana,18.98
2024-04-01,17:13,Podgorica,2.56
2024-04-03,10:55,Sarajevo,11.9
2024-04-06,15:40,Skopje,43.18
